ID1,ID2,Distance
BMN090436US2018,BMN090421US2018,0.0088628
BMK383677US2007,BMK383955US2005,0.0128175
BMK384055US2011,BMK385333US2009,0.00637017
CMK458037BW-,CMK458015BW-,0
BMK383677US2007,BMK384861US2011,0.0117282
BMK384055US2011,BMK384823US2007,0.014987
BMK384055US2011,BMK383463US2011,0.000351835
BMK384184US2010,BMK383507US2014,0.0142452
BMK384055US2011,BMK383672US2015,0.0124697
BMK384055US2011,BMK383405US2011,0.00494654
BMK384184US2010,BMK384308US2014,0.0149763
BMK384055US2011,BMK385264US2007,0.000704103
BMK384055US2011,BMK384265US2014,0.00779603
BMK384055US2011,BMK383622US2005,0.00815048
BMK384055US2011,BMK384880US2015,0.0110192
BMK384055US2011,BMK383835US2014,0.0110192
BMN090436US2018,BMN090417US2018,0.0106474
BMK384055US2011,BMK383527US2015,0
BMK384055US2011,BMK384033US2009,0.0131815
BMK384055US2011,BMK384359US2009,0.0142863
BMK384055US2011,BMK383425US2005,0.00743542
BMN090436US2018,BMN090375US2018,0.00778746
BMK384055US2011,BMK385548US2015,0.00744035
BCKC898978CN2005,BCKC899006CN2005,0.0120954
01_AEMK272442TH2010,01_AEMK272361TH2010,0
BMN090436US2018,BMN090402US2018,0.0113699
BMN090436US2018,BMN090372US2018,0.0113699
BMK384055US2011,BMK384845US2011,0.0128163
BMK384055US2011,BMK385534US2015,0
BMK384055US2011,BMK385521US2011,0.00903513
BMK384055US2011,BMK383623US2005,0.0113726
BMK384055US2011,BMK384969US2018,0.00994042
BMK384055US2011,BMK383441US2005,0.0106621
BMK384055US2011,BMK384483US2007,0.00744035
BMN090436US2018,BMN090439US2018,0.00742975
BMK384055US2011,BMK383476US2015,0.0131873
BMK384055US2011,BMK383655US2009,0.0146235
BMN090436US2018,BMN090423US2018,0.00849917
BMK384055US2011,BMK383626US2005,0.0031734
BMK384055US2011,BMK385506US2007,0.0140333
BMN090436US2018,BMN090426US2018,0.0113699
BMN090436US2018,BMN090377US2018,0.00957574
0107KX434799CN2013,0107KX434794CN2014,0.0135267
BMN090436US2018,BMN090374US2018,0.00707606
BMK384055US2011,BMK383640US2015,0.0113805
BMN090436US2018,BMN090368US2018,0.0113699
BMK384055US2011,BMK385463US2015,0.0124635
BMK384055US2011,BMK384306US2014,0.00459291
BMK384055US2011,BMK384704US2015,0.0146267
42_BFEU170142LU2004,42_BFEU170146LU2004,0.0095726
42_BFEU170142LU2004,42_BFEU170145LU2003,0.00992805
BMK384055US2011,BMK384081US2005,0.0117373
BMK384055US2011,BMK383434US2014,0.0124697
BMN090436US2018,BMN090418US2018,0.0113699
BMK384055US2011,BMK383586US2018,0.0124697
BMK384055US2011,BMK384736US2015,0.0106758
BMK384055US2011,BMK384992US2007,0.0128259
BMK384055US2011,BMK383955US2005,0.0142645
BMK384055US2011,BMK384861US2011,0.0128089
BMN090436US2018,BMN090376US2018,0.00779048
BMN090844DE2018,BMN090849DE2018,0
BMN090436US2018,BMN090394US2018,0.0102876
BMN090436US2018,BMN090433US2018,0.0081494
BMN090436US2018,BMN090371US2018,0.0103476
BMN090436US2018,BMN090381US2018,0.0106606
BMN090436US2018,BMN090432US2018,0.00636183
CMK458037BW-,CMK458036BW-,0
BMN090844DE2018,BMN090791DE2018,0
BMN090844DE2018,BMN090777DE2018,0
BMN090844DE2018,BMN090767DE2018,0
BMN090844DE2018,BMN090823DE2018,0.001771
BMN090844DE2018,BMN090762DE2018,0.000351947
BMN090844DE2018,BMN090771DE2018,0.000351717
BMN090844DE2018,BMN090776DE2018,0
BMN090844DE2018,BMN090763DE2018,0
BMN090844DE2018,BMN090829DE2018,0
CMK458037BW-,CMK457991BW-,0.000426769
CMK458037BW-,CMK458042BW-,0
CMK458037BW-,CMK458007BW-,0.00128107
ADMN791488KE-,ADMN791448KE-,0.00070379
BMN090844DE2018,BMN090815DE2018,0.000351717
CMK458037BW-,CMK457972BW-,0.000426945
CMK458037BW-,CMK458140BW-,0.000426945
BMN090844DE2018,BMN090808DE2018,0
42_BFEU170142LU2004,42_BFEU170154LU2003,0.00814563
BMN090844DE2018,BMN090789DE2018,0.000351947
BMN090844DE2018,BMN090758DE2018,0
ADMN791488KE-,DMN791470KE-,0.00105605
BMN090942DE2018,BMN090874DE2018,0.00993428
BMN090844DE2018,BMN090783DE2018,0
BMN090844DE2018,BMN090831DE2018,0.000351717
BMN090942DE2018,BMN090858DE2018,0.0102937
BMN090942DE2018,BMN090881DE2018,0.0102937
ADMN791488KE-,DMN791461KE-,0.00105605
BMN090844DE2018,BMN090850DE2018,0
ADMN791488KE-,DMN791477KE-,0.000704093
BMN090942DE2018,BMN090855DE2018,0.00565888
BMN090942DE2018,BMN090854DE2018,0.00671958
ADMN791488KE-,ADMN791451KE-,0.00070379
BMN090942DE2018,BMN090910DE2018,0.0102937
CMT195392ZM2007,CMT195389ZM2007,0.000703648
BMN090942DE2018,BMN090871DE2018,0.00708604
BMN090942DE2018,BMN090876DE2018,0.0102937
BMN090942DE2018,BMN090912DE2018,0.0106536
ADMN791488KE-,ADMN791443KE-,0.00070379
BMN090942DE2018,BMN090866DE2018,0.00708604
01_AELC101192VN2012,01_AEFJ185233VN1998,0.0110043
BMT155383CH-,BMT155329CH-,0.0120742
01_AEMK272419TH2015,01_AEMK272421TH2015,0.0060122
BMN090942DE2018,BMN090940DE2018,0.00708604
CMT195392ZM2007,CKM050728ZM2007,0.00707914
CMK458101BW-,CMK458102BW-,0.000351832
ADMN791488KE-,DMN791454KE-,0.00105605
BMK383498US2005,BMK383486US2005,0
BMN090942DE2018,BMN090885DE2018,0.0106493
BMT155383CH-,BMT155373CH-,0.0146052
BMK383498US2005,BMK383503US2005,0
ADMN791488KE-,ADMN791475KE-,0.00140869
ADMN791488KE-,ADMN791444KE-,0.00105605
CMK458101BW-,CMK458076BW-,0.00128443
ADMN791488KE-,DMN791468KE-,0.00070379
BMK383498US2005,BMK383485US2005,0
BMN090942DE2018,BMN090898DE2018,0.00708604
CMK458101BW-,CMK458081BW-,0
BMK383498US2005,BMK383531US2005,0
BMT155383CH-,BMT155374CH-,0.00814633
BMT155383CH-,BMT155368CH-,0.0117195
BMN090942DE2018,BMN090890DE2018,0.00885993
ADMN791488KE-,ADMN791484KE-,0.00140976
BMT155383CH-,BMT155310CH-,0.00921129
CMK457807BW-,CMK457812BW-,0.000703648
BMN090942DE2018,BMN090888DE2018,0.0117403
ADMN791488KE-,DMN791466KE-,0.00105643
BMK383498US2005,BMK383493US2005,0
01_AELC101192VN2012,01_AEFJ185234VN1998,0.0117215
BMN090942DE2018,BMN090889DE2018,0.00708604
BMK383498US2005,BMK383522US2005,0
BMK383498US2005,BMK383494US2005,0
BMK383498US2005,BMK383515US2005,0
CMK457807BW-,CMK457801BW-,0.000703781
BMN090469US2018,BMN090691US2018,0.00211755
BMN090469US2018,BMN090586US2018,0
BMN090469US2018,BMN090643US2018,0.000351957
BMN090469US2018,BMN090601US2018,0.0031745
BMN090469US2018,BMN090700US2018,0.000351957
BMN090469US2018,BMN090606US2018,0.000351842
BMN090942DE2018,BMN090865DE2018,0.00530253
BMN090942DE2018,BMN090933DE2018,0.0102937
BMN090469US2018,BMN090671US2018,0.00140906
ADMN791488KE-,ADMN791447KE-,0.00070379
BMN090942DE2018,BMN090916DE2018,0.0102937
BMN090469US2018,BMN090527US2018,0.0031745
BMN090942DE2018,BMN090863DE2018,0.0077984
BMN090942DE2018,BMN090859DE2018,0.00957527
BMT155383CH-,BMT155331CH-,0.0131579
BMN090942DE2018,BMN090886DE2018,0.00636244
01_AEMN792259TH-,01_AEMN792222TH-,0.00140874
BMT155383CH-,BMT154979CH-,0.00945949
BMT155383CH-,BMT155362CH-,0.00921119
BMT155383CH-,BMT155365CH-,0.00921119
CMK457807BW-,CMK457796BW-,0
ADMN791488KE-,DMN791458KE-,0.00140869
01_AEMN792259TH-,01_AEMN792250TH-,0.00246777
BMN090469US2018,BMN090683US2018,0.000351957
BMN090469US2018,BMN090572US2018,0
01_AEMN792259TH-,01_AEMN792252TH-,0.00247326
01_AEMN792259TH-,01_AEMN792249TH-,0.00140874
01_AEMN792259TH-,01_AEMN792234TH-,0.00176186
CMK457807BW-,CMK457815BW-,0.000351831
BMN090469US2018,BMN090665US2018,0.0031745
BMN090469US2018,BMN090480US2018,0
BMN090469US2018,BMN090583US2018,0
BMN090469US2018,BMN090603US2018,0
BMN090469US2018,BMN090559US2018,0
BMN090469US2018,BMN090663US2018,0.000351957
BMN090469US2018,BMN090549US2018,0.0031745
BMN090469US2018,BMN090499US2018,0
BMN090469US2018,BMN090554US2018,0
01_AEJQ302672CN2009,01_AEJQ302574CN2009,0.0110126
01_AEJQ302672CN2009,01_AEJX112832CN2007,0.0120904
BMN090469US2018,BMN090625US2018,0.0031745
BMN090469US2018,BMN090483US2018,0.0031745
BMN090469US2018,BMN090463US2018,0.0031745
BMN090469US2018,BMN090666US2018,0
BMN090469US2018,BMN090688US2018,0.00459034
BMN090469US2018,BMN090672US2018,0.00459034
BMN090469US2018,BMN090522US2018,0
BMK383498US2005,BMK383552US2005,0
01_AEMN792256TH-,01_AEMN792246TH-,0.00459176
BMN090469US2018,BMN090486US2018,0.0031745
BMN090469US2018,BMN090537US2018,0.0031745
BMN090469US2018,BMN090714US2018,0
01_AEJQ302672CN2009,01_AEJQ302701CN2009,0.011388
01_AEMN792475TH-,01_AEMN792512TH-,0.00105601
BMN090469US2018,BMN090477US2018,0.0031745
BMN090469US2018,BMN090495US2018,0.0031745
01_AEMN792475TH-,01_AEMN792473TH-,0
BMN090469US2018,BMN090639US2018,0
BMN090469US2018,BMN090550US2018,0.0031745
BMN090469US2018,BMN090502US2018,0.000351957
BMN090469US2018,BMN090682US2018,0.00459034
BMN090469US2018,BMN090568US2018,0.0031745
BMN090469US2018,BMN090574US2018,0
BMN090469US2018,BMN090571US2018,0
BMN090469US2018,BMN090498US2018,0
BMN090469US2018,BMN090719US2018,0.00459034
BMK383498US2005,BMK383533US2005,0
01_AEMN792256TH-,01_AEMN792245TH-,0.00459176
BMK383498US2005,BMK383574US2005,0
BMK383498US2005,BMK383502US2005,0
01_AEMN792256TH-,01_AEMN792243TH-,0.00494716
BMN090469US2018,BMN090543US2018,0.0031745
BMK383498US2005,BMK383403US2005,0
BMN090469US2018,BMN090446US2018,0.0031745
BMN090469US2018,BMN090631US2018,0.0031745
BMN090469US2018,BMN090588US2018,0
BMN090469US2018,BMN090579US2018,0.0031745
BMN043579KR1992,BHM210883KR1992,0.0128127
BMN090469US2018,BMN090460US2018,0
BMN090469US2018,BMN090718US2018,0.0031745
BMN043579KR1992,BHQ026570KR1992,0.0120915
BMN090469US2018,BMN090520US2018,0.0031745
BMN043579KR1992,BMN043588KR1992,0.0113781
BMN090469US2018,BMN090679US2018,0
01_AEJQ302672CN2009,01_AEJX112822CN2007,0.0110155
BMN090469US2018,BMN090600US2018,0.0031745
01_AEJQ302672CN2009,01_AEJX112819CN2007,0.0128165
BMN090469US2018,BMN090496US2018,0
BMN090469US2018,BMN090526US2018,0.00211755
BMN090469US2018,BMN090504US2018,0
BMK383498US2005,BMK383532US2005,0
BMK383552US2005,BMK383533US2005,0
BMK383552US2005,BMK383574US2005,0
BMK383552US2005,BMK383502US2005,0
BMK383552US2005,BMK383403US2005,0
01_AEMN792256TH-,01_AEMN792226TH-,0.00423762
BMN043579KR1992,BHQ026550KR1992,0.0113781
BMN043579KR1992,BHQ026527KR1993,0.011728
BMK383498US2005,BMK383547US2005,0
BMK383552US2005,BMK383532US2005,0
BMK383498US2005,BMK383523US2005,0
BMN043579KR1992,BMN043596KR1992,0.013541
BMK383552US2005,BMK383547US2005,0
01_AEMN792256TH-,01_AEMN792254TH-,0.00288074
BMN043579KR1992,BMN043581KR1993,0.011362
01_AEMK272681TH2010,01_AEMK272683TH2010,0
BMN043579KR1992,BMT101871KR1992,0.00957744
BMN043579KR1992,BHM210887KR1992,0.0146016
BMK383552US2005,BMK383523US2005,0
01_AEMN792259TH-,01_AEMN792256TH-,0.00282058
BMN043579KR1992,BHQ026575KR1992,0.0146496
01_AEMN792256TH-,01_AEMN792240TH-,0.00459303
BMK385333US2009,BMK384823US2007,0.0113833
01_AEJQ302672CN2009,01_AEJQ302753CN2009,0.0120878
BMN043579KR1992,BHQ026541KR1992,0.0120842
BMK385333US2009,BMK383463US2011,0.00672751
01_AEMN792259TH-,01_AEMN792246TH-,0.00176136
BMK385333US2009,BMK383672US2015,0.0146267
BMK385333US2009,BMK383405US2011,0.00565585
BMK384866US2010,BMK383566US2007,0.0113698
01_AEMK272389TH2010,01_AEMK272390TH2010,0.00105605
BMK385333US2009,BMK385264US2007,0.00708524
BMK384866US2010,BMK384313US2007,0.0149792
BMK385333US2009,BMK384265US2014,0.0128243
BMK385333US2009,BMK383622US2005,0.00529891
01_AEJQ302672CN2009,01_AEJX112817CN2007,0.0117945
BMK385333US2009,BMK384880US2015,0.0124558
01_AEJQ302672CN2009,01_AEKU050203CN2008,0.0135439
BMK385333US2009,BMK383835US2014,0.0124558
BMK385333US2009,BMK383527US2015,0.00637017
BMK385333US2009,BMK384033US2009,0.012457
BMK385333US2009,BMK384359US2009,0.0147114
BMK385333US2009,BMK383425US2005,0.0124497
BMK384866US2010,BMK383647US2007,0.0131596
BMK384866US2010,BMK385413US2007,0.0086071
BMK385333US2009,BMK385548US2015,0.0124669
08_BCMK287342CN2010,01_AEFJ185233VN1998,0.011731
BMK385333US2009,BMK384845US2011,0.013174
01_AEMN792259TH-,01_AEMN792245TH-,0.00176136
BMK385333US2009,BMK385534US2015,0.00637017
BMK384866US2010,BMK384322US2007,0.0120807
01_AEJQ302672CN2009,01_AEJQ302550CN2009,0.0121003
BMK385333US2009,BMK385521US2011,0.0142782
01_AEMN792259TH-,01_AEMN792243TH-,0.00211448
BMK385333US2009,BMK383623US2005,0.0128118
BMK385333US2009,BMK384969US2018,0.0113791
BMK385333US2009,BMK383441US2005,0.00922417
BMK385333US2009,BMK384483US2007,0.0124669
BMK385333US2009,BMK383655US2009,0.0149843
BMK385333US2009,BMK383626US2005,0.00886364
BMK385333US2009,BMK385506US2007,0.0140101
01_AEJQ302672CN2009,01_AEKU050212CN2009,0.0149854
01_AEMK272681TH2010,01_AEMK272519TH2010,0
BMK384866US2010,BMK383634US2007,0.0138916
01_AEMN792259TH-,01_AEMN792226TH-,0.00140874
BMK384866US2010,BMK383876US2008,0.0120912
01_AEJQ302672CN2009,01_AEGQ845124CN2005,0.0149911
01_AEMK272389TH2010,01_AEMK272460TH2010,0.00140993
BMK385333US2009,BMK383640US2015,0.0149831
01_AEMN792259TH-,01_AEMN792254TH-,0.00360555
BMK385333US2009,BMK385463US2015,0.0124579
BMK384866US2010,BMK383678US2008,0.0113593
BMK385333US2009,BMK384306US2014,0.0088636
BMK385333US2009,BMK384704US2015,0.011022
08_BCMK287342CN2010,01_AEFJ185234VN1998,0.0124475
01_AEJQ302672CN2009,01_AEJQ302573CN2009,0.0138911
BMK385333US2009,BMK384081US2005,0.0120966
BMK385333US2009,BMK383434US2014,0.0146267
01_AEMN792259TH-,01_AEMN792240TH-,0.00176186
01_AEMK272389TH2010,01_AEMK272388TH2010,0.000704097
BMN090657US2018,BMN090578US2018,0.0031745
BMN090657US2018,BMN090573US2018,0.0031745
BMN090657US2018,BMN090675US2018,0.0031745
BMN090657US2018,BMN090469US2018,0.0031745
BMK385333US2009,BMK383586US2018,0.0146267
BMN090657US2018,BMN090691US2018,0.00530352
BMN090657US2018,BMN090586US2018,0.00317338
BMN090657US2018,BMN090643US2018,0.00352758
BMN090657US2018,BMN090601US2018,0
BMN090657US2018,BMN090700US2018,0.00352758
BMN090657US2018,BMN090606US2018,0.00282063
BMK385333US2009,BMK384736US2015,0.0142682
BMK385333US2009,BMK384963US2015,0.014273
BMK385333US2009,BMK384992US2007,0.0128195
BMK385333US2009,BMK383955US2005,0.0135412
01_AEMK272389TH2010,01_AEMK272454TH2010,0.000704097
BMN090657US2018,BMN090671US2018,0.00388077
BMN090657US2018,BMN090527US2018,0
BMN090657US2018,BMN090683US2018,0.00352883
BMN090657US2018,BMN090572US2018,0.0031745
BMN090657US2018,BMN090665US2018,0
BMN090657US2018,BMN090480US2018,0.0031745
BMN090657US2018,BMN090583US2018,0.0031745
BMN090657US2018,BMN090603US2018,0.0031745
BMN090657US2018,BMN090559US2018,0.0031745
BMN090657US2018,BMN090663US2018,0.00352758
CMK457964BW-,CMK457786BW-,0.00171116
BMN090657US2018,BMN090549US2018,0
BMN090657US2018,BMN090499US2018,0.0031745
BMN090657US2018,BMN090554US2018,0.0031745
01_AEMT121446TH-,01_AEMT121442TH-,0.000352204
BMN090657US2018,BMN090625US2018,0
BMN090657US2018,BMN090483US2018,0
BMN090657US2018,BMN090463US2018,0
BMN090657US2018,BMN090666US2018,0.0031745
BMN090657US2018,BMN090688US2018,0.00565584
BMK385331US2015,BMK383457US2014,0.0128258
BMN090657US2018,BMN090672US2018,0.00565584
BMN090657US2018,BMN090522US2018,0.0031745
BMN090657US2018,BMN090486US2018,0
BMN090657US2018,BMN090537US2018,0
BMN090657US2018,BMN090714US2018,0.0031745
BMN090657US2018,BMN090477US2018,0
BMK385331US2015,BMK384846US2014,0.0142709
BMN090657US2018,BMN090495US2018,0
BMN090657US2018,BMN090639US2018,0.0031745
BMN090657US2018,BMN090550US2018,0
BMN090657US2018,BMN090502US2018,0.00352883
BMN090657US2018,BMN090682US2018,0.00565584
BMN090657US2018,BMN090568US2018,0
BMN090657US2018,BMN090574US2018,0.0031745
BMN090657US2018,BMN090571US2018,0.0031745
BMN090657US2018,BMN090498US2018,0.00317338
BMN090657US2018,BMN090719US2018,0.00565584
BMN090657US2018,BMN090543US2018,0
BMN090657US2018,BMN090446US2018,0
