ID1,ID2,Distance
BMK385126US2011,BMK384972US2018,0.0149685
BMK385126US2011,BMK385433US2009,0.0139109
BMK385126US2011,BMK384306US2014,0.00779126
BMK385126US2011,BMK383929US2014,0.00904322
01_AEJQ302574CN2009,01_AEGU564224CN2005,0.0149807
BMN055643ES2017,BKJ704794US1978,0.00995166
BMK385126US2011,BMK383717US2011,0.0134037
BMK385126US2011,BMK384457US2018,0.000703638
BMK385126US2011,BMK383593US2011,0.0117521
BMK385126US2011,BMK383409US2005,0.00887212
BMN090724US2018,BMN090537US2018,0.0031745
BMN090724US2018,BMN090598US2018,0.00211755
BMN090724US2018,BMN090611US2018,0.0031745
BMN090724US2018,BMN090732US2018,0.00459034
BMK385126US2011,BMK383420US2005,0.00957775
BMK385126US2011,BMK383625US2005,0.0110309
BMN467309US2016,BKJ704794US1978,0.0138794
BMN090724US2018,BMN090593US2018,0.0031745
BMK385126US2011,BMK383607US2005,0.0146161
BMK385126US2011,BMK383734US2014,0
BMK385126US2011,BMK384541US2015,0.0124679
BMN090724US2018,BMN090578US2018,0
BMK385126US2011,BMK383496US2015,0.0114009
01_AEJX112837CN2007,01_AEGU564223CN2005,0.0149968
BMK385126US2011,BMK384961US2011,0.0103075
BMK385126US2011,BMK384145US2014,0.00779126
BMK385126US2011,BMK383667US2011,0.0146439
BMK385126US2011,BMK384736US2015,0.0139104
BMN090724US2018,BMN090483US2018,0.0031745
BMK385126US2011,BMK383441US2005,0.0117414
BMN090724US2018,BMN090622US2018,0
BMK385126US2011,BMK383759US2007,0.0135574
BMN090724US2018,BMN090445US2018,0.0031745
BMK385126US2011,BMK385535US2007,0.000427104
BMK385126US2011,BMK383444US2007,0.0106772
BMN090724US2018,BMN090653US2018,0
BMK385126US2011,BMK383972US2014,0.014637
BMK385126US2011,BMK384490US2015,0.0139104
01_AEEF036529CN2005,01_AEGU564223CN2005,0.0139099
BMK385126US2011,BMK385179US2015,0.00850889
BMK385126US2011,BMK384269US2014,0.0106712
BMK385126US2011,BMK385135US2018,0.000351953
01_AEJQ302574CN2009,01_AEJQ302597CN2009,0.0146053
BMN090724US2018,BMN090485US2018,0.0031745
BMK385126US2011,BMK384003US2005,0.014994
BMN090724US2018,BMN090487US2018,0.0031745
BMN090724US2018,BMN090542US2018,0.000351957
BMK385126US2011,BMK385056US2007,0.014637
BMN090724US2018,BMN090447US2018,0.0031745
01_AEJQ302574CN2009,01_AEJQ302696CN2009,0.0149639
BMK385126US2011,BMK383527US2015,0.00744035
BMN090724US2018,BMN090569US2018,0.0031745
BMK385126US2011,BMK385188US2005,0.0117584
BMN090724US2018,BMN090553US2018,0.000351842
BMN090724US2018,BMN090624US2018,0.0031745
BMN090704US2018,BMN090523US2018,0.00423586
BMN090724US2018,BMN090444US2018,0.0031745
BMN090724US2018,BMN090709US2018,0
BMN090724US2018,BMN090700US2018,0.000351957
BMN090704US2018,BMN090660US2018,0.004593
BMN090724US2018,BMN090704US2018,0.00246752
BMN090724US2018,BMN090523US2018,0.0031745
BMN090704US2018,BMN090684US2018,0.00282041
BMN090704US2018,BMN090458US2018,0.00423586
BMN090704US2018,BMN090659US2018,0.00282041
BMN090724US2018,BMN090660US2018,0.00211755
BMN090704US2018,BMN090494US2018,0.00423586
BMK384200US2010,BMK384387US2014,0.0106417
BMN090724US2018,BMN090684US2018,0.000351957
BMN090704US2018,BMN090634US2018,0.00246752
BMK384200US2010,BMK384532US2010,0.00849985
BMN090724US2018,BMN090458US2018,0.0031745
BMN090704US2018,BMN090639US2018,0.00246752
BMN090724US2018,BMN090659US2018,0.000351957
BMN090704US2018,BMN090586US2018,0.00246665
BMK385157US2011,BMK383443US2005,0.0138947
BMN090704US2018,BMN090661US2018,0.00246752
BMK385157US2011,BMK385058US2011,0.00947992
BMK385157US2011,BMK383772US2014,0.00459291
BMN090724US2018,BMN090494US2018,0.0031745
BMN090704US2018,BMN090560US2018,0.00423586
BMK384200US2010,BMK383815US2010,0.00886195
BMN090724US2018,BMN090634US2018,0
BMN090724US2018,BMN090639US2018,0
BMN090724US2018,BMN090586US2018,0
BMN090724US2018,BMN090661US2018,0
BMN090724US2018,BMN090560US2018,0.0031745
BMK385157US2011,BMK384661US2011,0.0147025
BMN090704US2018,BMN090701US2018,0.00246752
BMK385157US2011,BMK384544US2015,0.0106758
BMN090704US2018,BMN090475US2018,0.00423586
BMK385157US2011,BMK385126US2011,0.00744035
BMN090704US2018,BMN090463US2018,0.00423586
BMN090724US2018,BMN090701US2018,0
BMN090704US2018,BMN090587US2018,0.00423586
BMN090724US2018,BMN090475US2018,0.0031745
BMK385157US2011,BMK383835US2014,0.0110192
BMN090704US2018,BMN090668US2018,0.00459301
BMN090704US2018,BMN090618US2018,0.00423586
BMN090704US2018,BMN090690US2018,0.00246752
BMN090724US2018,BMN090463US2018,0.0031745
BMK384200US2010,BMK384612US2010,0.00886487
BMK385157US2011,BMK383445US2014,0.0124697
BMK385157US2011,BMK383426US2014,0.011377
BMK385157US2011,BMK384037US2014,0.00779602
BMK385157US2011,BMK384726US2011,0.0134138
BMN090704US2018,BMN090632US2018,0.00423586
BMK385157US2011,BMK383810US2009,0.0142652
BMK385157US2011,BMK383624US2005,0.0124633
BMN090724US2018,BMN090587US2018,0.0031745
BMK385157US2011,BMK383606US2018,0.0124697
BMN090724US2018,BMN090668US2018,0.00353103
BMN090724US2018,BMN090618US2018,0.0031745
BMN090724US2018,BMN090690US2018,0
BMN090704US2018,BMN090530US2018,0.00246752
BMK385157US2011,BMK383447US2005,0
BMN090704US2018,BMN090456US2018,0.00423586
BMN090704US2018,BMN090629US2018,0.00246752
BMN090704US2018,BMN090495US2018,0.00423586
BMN090724US2018,BMN090632US2018,0.0031745
BMK385157US2011,BMK385433US2009,0.0149907
BMK385157US2011,BMK384306US2014,0.00459291
BMK385157US2011,BMK383929US2014,0.000854546
BMN090704US2018,BMN090656US2018,0.00282041
BMK385157US2011,BMK383717US2011,0.0147212
BMK384200US2010,BMK383423US2010,0.00779317
BMK385157US2011,BMK384457US2018,0.00814929
BMK385157US2011,BMK383593US2011,0.0128222
BMN090724US2018,BMN090530US2018,0
BMK384200US2010,BMK384390US2014,0.0117291
BMN090704US2018,BMN090717US2018,0.00423586
BMN090724US2018,BMN090456US2018,0.0031745
BMN090704US2018,BMN090548US2018,0.00423586
BMN090724US2018,BMN090629US2018,0
BMK384200US2010,BMK384850US2010,0.0106554
BMN090704US2018,BMN090703US2018,0.00246752
BMN090724US2018,BMN090495US2018,0.0031745
BMN090704US2018,BMN090650US2018,0.00246752
BMN090724US2018,BMN090656US2018,0.000351957
BMK385157US2011,BMK383409US2005,0.00565588
BMK384200US2010,BMK383384US2010,0.0085082
BMN090724US2018,BMN090717US2018,0.0031745
BMN090704US2018,BMN090592US2018,0.00246752
BMK385157US2011,BMK383420US2005,0.00211291
BMN090724US2018,BMN090548US2018,0.0031745
BMK385157US2011,BMK383625US2005,0.00637278
BMN090704US2018,BMN090522US2018,0.00246752
BMN090704US2018,BMN090682US2018,0.00565367
BMK384200US2010,BMK385089US2010,0.0106473
BMK385157US2011,BMK383607US2005,0.0149777
BMN090724US2018,BMN090703US2018,0
BMK385157US2011,BMK383734US2014,0.00904328
BMN090724US2018,BMN090650US2018,0
BMN090704US2018,BMN090664US2018,0.00423586
BMK385157US2011,BMK384541US2015,0.0078027
BMN090704US2018,BMN090535US2018,0.00423586
BMN090704US2018,BMN090641US2018,0.00246752
BMK385157US2011,BMK383496US2015,0.0124697
BMN090704US2018,BMN090468US2018,0.00246752
BMN090724US2018,BMN090592US2018,0
BMK385157US2011,BMK384961US2011,0.0113769
BMN090724US2018,BMN090522US2018,0
BMK385157US2011,BMK384145US2014,0.00459291
BMN090724US2018,BMN090682US2018,0.00459034
BMK385157US2011,BMK383667US2011,0.0149907
BMK385157US2011,BMK384736US2015,0.0106758
BMN090704US2018,BMN090620US2018,0.00246752
BMN090704US2018,BMN090583US2018,0.00246752
BMN090724US2018,BMN090664US2018,0.0031745
BMN090704US2018,BMN090467US2018,0.00246752
BMN090783DE2018,BMN090809DE2018,0
BMK385157US2011,BMK383441US2005,0.0106621
BMN090783DE2018,BMN090769DE2018,0
BMN090724US2018,BMN090535US2018,0.0031745
BMN090724US2018,BMN090641US2018,0
BMK385157US2011,BMK383759US2007,0.0131784
BMN090724US2018,BMN090468US2018,0
BMK385157US2011,BMK385535US2007,0.00947575
BMK385157US2011,BMK383444US2007,0.0124698
BMN090783DE2018,BMN090829DE2018,0
BMN090724US2018,BMN090620US2018,0
BMK385157US2011,BMK383972US2014,0.0149869
BMK385157US2011,BMK384490US2015,0.0106758
BMN090724US2018,BMN090583US2018,0
BMN090724US2018,BMN090467US2018,0
BMN090783DE2018,BMN090776DE2018,0
BMK384200US2010,BMK384450US2014,0.0145838
BMK385157US2011,BMK385179US2015,0.00105577
BMK384200US2010,BMK383500US2014,0.00921743
BMK385157US2011,BMK384269US2014,0.0117399
BMK385157US2011,BMK385135US2018,0.00779602
BMK385157US2011,BMK384003US2005,0.0146175
BMH663840--,BMH663797--,0.0142363
BMK385157US2011,BMK385056US2007,0.014987
BMK384200US2010,BMK385345US2010,0.00779315
BMN090783DE2018,BMN090808DE2018,0
BMK385157US2011,BMK383527US2015,0
BMK385157US2011,BMK385188US2005,0.0128282
01_AEMN792464TH-,01_AEMN792433TH-,0.000703783
BMN090783DE2018,BMN090738DE2018,0
BMH663840--,BMH663857--,0.0138672
BMH663840--,BMH663848--,0.0138672
BMN090783DE2018,BMN090813DE2018,0.000351832
BMN090569US2018,BMN090553US2018,0.00282063
BMN090569US2018,BMN090624US2018,0
BMN090569US2018,BMN090444US2018,0
BMN090569US2018,BMN090709US2018,0.0031745
BMN090569US2018,BMN090700US2018,0.00352758
BMN090783DE2018,BMN090842DE2018,0.000351832
BMN090569US2018,BMN090704US2018,0.00423586
BMN090569US2018,BMN090523US2018,0
BMH663840--,BMH663901--,0.0127963
BMH663840--,BMH663860--,0.00176103
BMN090569US2018,BMN090660US2018,0.00530352
BMN090569US2018,BMN090684US2018,0.00352758
BMN090569US2018,BMN090458US2018,0
BMN090569US2018,BMN090659US2018,0.00352758
BMN090569US2018,BMN090494US2018,0
BMN090569US2018,BMN090634US2018,0.0031745
BMN090569US2018,BMN090639US2018,0.0031745
BMN090569US2018,BMN090586US2018,0.00317338
BMN090569US2018,BMN090661US2018,0.0031745
BMN090569US2018,BMN090560US2018,0
BMH663840--,BMH663851--,0.00211436
BMN090783DE2018,BMN090832DE2018,0
BMH663840--,BMH663858--,0.0138672
BMN090783DE2018,BMN090784DE2018,0
BMN090569US2018,BMN090701US2018,0.0031745
BMN090569US2018,BMN090475US2018,0
BMN090783DE2018,BMN090736DE2018,0
BMN090783DE2018,BMN090845DE2018,0.000351717
BMN090569US2018,BMN090463US2018,0
BMN090569US2018,BMN090587US2018,0
BMN090569US2018,BMN090668US2018,0.0053022
BMN090569US2018,BMN090618US2018,0
BMN090569US2018,BMN090690US2018,0.0031745
BMN090783DE2018,BMN090831DE2018,0.000351717
BMH663840--,BMH663852--,0.0138672
BMN090569US2018,BMN090632US2018,0
BMN090783DE2018,BMN090834DE2018,0
BMN090569US2018,BMN090530US2018,0.0031745
BMN090569US2018,BMN090456US2018,0
BMN090569US2018,BMN090629US2018,0.0031745
BMN090569US2018,BMN090495US2018,0
BMH663840--,BMH663884--,0.01495
BMN090809DE2018,BMN090769DE2018,0
BMN090569US2018,BMN090656US2018,0.00352758
BMH663840--,BMH663876--,0.00494143
BMN090569US2018,BMN090717US2018,0
BMN090809DE2018,BMN090829DE2018,0
BMH663840--,BMH663835--,0.0124417
BMN090569US2018,BMN090548US2018,0
BMN090569US2018,BMN090703US2018,0.0031745
BMN090569US2018,BMN090650US2018,0.0031745
BMH663840--,BMH663893--,0.010639
BMH663840--,BMH663832--,0.011717
BMN090809DE2018,BMN090776DE2018,0
BMN090569US2018,BMN090592US2018,0.0031745
BMH663840--,BMH663862--,0.0124269
BMH663840--,BMH663817--,0.0131562
BMN090569US2018,BMN090522US2018,0.0031745
BHQ026579KR1993,BMN043588KR1992,0.0124735
BMN090569US2018,BMN090682US2018,0.00565584
BMN090809DE2018,BMN090808DE2018,0
BMN090569US2018,BMN090664US2018,0
BMH663840--,BMH663890--,0.0120801
BMN090569US2018,BMN090535US2018,0
BMN090569US2018,BMN090641US2018,0.0031745
BMN090569US2018,BMN090468US2018,0.0031745
BMN090809DE2018,BMN090738DE2018,0
BMN090809DE2018,BMN090813DE2018,0.000351832
BMN090569US2018,BMN090620US2018,0.0031745
BMN090569US2018,BMN090583US2018,0.0031745
BMN090569US2018,BMN090467US2018,0.0031745
BMH663840--,BMH663870--,0.0138658
BMN090809DE2018,BMN090842DE2018,0.000351832
BHQ026579KR1993,BHM210887KR1992,0.0128087
BMK169720US2018,BMK169816US2018,0.00850053
BMH663840--,BMH663842--,0.0138672
BHQ026579KR1993,BMN043598KR1992,0.0139029
BMK384124US2014,BMK383673US2011,0.0142543
BMK384124US2014,BMK385109US2011,0.0103075
BMH663840--,BMH663834--,0.0138747
BMK169720US2018,BMK169723US2018,0.00921998
BMK384124US2014,BMK385211US2009,0.000351834
BMK384124US2014,BMK384845US2011,0.0149805
BMK384124US2014,BMK383666US2009,0.000704103
BMK384124US2014,BMK383954US2014,0.0124486
BHQ026579KR1993,BHQ026548KR1992,0.0110353
BMK384124US2014,BMK383586US2018,0.0060194
BMK384124US2014,BMK383883US2007,0.0146359
BMH663840--,BMH663846--,0.0142286
BMK384124US2014,BMK385520US2014,0.0124486
BHQ026579KR1993,BHQ026601KR1993,0.0060134
BMK384124US2014,BMK385157US2011,0.0113769
BMK384124US2014,BMK385262US2005,0.0142449
BMK384124US2014,BMK383443US2005,0.0088665
BMK384124US2014,BMK385058US2011,0.011224
BMK384124US2014,BMK383772US2014,0.0124486
BMN090809DE2018,BMN090832DE2018,0
BMH663840--,BMH663899--,0.0117236
BMH663840--,BMH663865--,0.0113541
BMN090809DE2018,BMN090784DE2018,0
BMN090809DE2018,BMN090736DE2018,0
BMN090809DE2018,BMN090845DE2018,0.000351717
BHQ026579KR1993,BMN043599KR1992,0.0132422
BMK169720US2018,BMK169806US2018,0.00850053
BMN090809DE2018,BMN090831DE2018,0.000351717
BMN090809DE2018,BMN090834DE2018,0
BMK384124US2014,BMK384661US2011,0.0120709
BHQ026579KR1993,BHQ026565KR1992,0.0131733
BHQ026579KR1993,BMN043581KR1993,0.0124464
BHQ026579KR1993,BHQ026563KR1992,0.0128228
BMK169620US2018,BMK169593US2018,0
BMK169720US2018,BMK169735US2018,0.0102936
BHQ026579KR1993,BHM210885KR1993,0.00743781
BMK384124US2014,BMK385126US2011,0.0103075
BHQ026579KR1993,BMN043602KR2002,0.0146148
BMN090389US2018,BMN090379US2018,0
BMK384124US2014,BMK383396US2009,0.0139035
BMN090389US2018,BMN090412US2018,0.00958081
BMN090389US2018,BMN090384US2018,0
BMN090389US2018,BMN090373US2018,0.00993035
BMK169620US2018,BMK169603US2018,0.0142336
BMK384124US2014,BMK383835US2014,0.013919
BHQ026579KR1993,BHQ026572KR1992,0.0124646
BMK384124US2014,BMK383445US2014,0.0060194
BHQ026579KR1993,BHQ026590KR1992,0.00565572
BMK384124US2014,BMK383426US2014,0.000704103
BMK384124US2014,BMK384037US2014,0.0106658
BMN090389US2018,BMN090434US2018,0
BMK384124US2014,BMK383810US2009,0.0128162
BMK384124US2014,BMK383624US2005,0.0117346
BMK384124US2014,BMK383606US2018,0.0060194
BMK384124US2014,BMK383447US2005,0.0113769
BMK169620US2018,BMK169597US2018,0
BMK384124US2014,BMK384306US2014,0.0124486
BMK384124US2014,BMK383929US2014,0.0120847
BMN090389US2018,BMN090438US2018,0.00993773
BMK384124US2014,BMK384457US2018,0.0110184
BMK384124US2014,BMK383593US2011,0.00211755
BMK169720US2018,BMK169794US2018,0.0102891
BMN090663US2018,BMN090457US2018,0.000351957
BMK169720US2018,BMK169780US2018,0.00743096
BMN090663US2018,BMN090502US2018,0.000704347
BMN090663US2018,BMN090526US2018,0.00246964
BMN090663US2018,BMN090512US2018,0.00388123
BMN090663US2018,BMN090568US2018,0.00352758
BMK384124US2014,BMK383409US2005,0.00637121
BMK169720US2018,BMK169764US2018,0.00814888
BMN090663US2018,BMN090461US2018,0.00352758
BMN090663US2018,BMN090544US2018,0.00352758
BMK169620US2018,BMK169612US2018,0
BMN090663US2018,BMN090603US2018,0.000351957
BMN090663US2018,BMN090551US2018,0.000351957
BMN090663US2018,BMN090621US2018,0.000351957
BMN090663US2018,BMN090714US2018,0.000351957
BMN090663US2018,BMN090479US2018,0.00352758
BMN090663US2018,BMN090730US2018,0.00352758
BMN090663US2018,BMN090528US2018,0.00352758
BMN090757DE2018,BMN090749DE2018,0
BMN090663US2018,BMN090669US2018,0.000351957
BMK384124US2014,BMK383420US2005,0.0120861
BMK384124US2014,BMK383625US2005,0.0113768
BMK383467US2007,BMK384342US2010,0.0106629
BMK384124US2014,BMK383607US2005,0.0149728
BMK384124US2014,BMK383734US2014,0.0107861
BMN090663US2018,BMN090472US2018,0
BMK384124US2014,BMK384541US2015,0.012814
BMN090663US2018,BMN090505US2018,0.00352758
BMK385262US2005,BMK383445US2014,0.0138878
BMK385262US2005,BMK383426US2014,0.014245
BMK169620US2018,BMK169600US2018,0.0127976
BMK385262US2005,BMK383810US2009,0.0149608
BMN090757DE2018,BMN090821DE2018,0
BMN090663US2018,BMN090728US2018,0.00352758
BMK384124US2014,BMK383496US2015,0.0060194
BMK385262US2005,BMK383606US2018,0.0138878
BMN090663US2018,BMN090527US2018,0.00352758
BMN090663US2018,BMN090607US2018,0.00352758
BMK384124US2014,BMK384961US2011,0
BMN090663US2018,BMN090470US2018,0.00352758
BMK384124US2014,BMK384145US2014,0.0124486
BMK384124US2014,BMK383667US2011,0.0149837
BMN090663US2018,BMN090556US2018,0.00352758
BMN090663US2018,BMN090710US2018,0.000351957
BMK383467US2007,BMK383656US2007,0.0131784
BMN090663US2018,BMN090454US2018,0.00352758
BMN090663US2018,BMN090676US2018,0.00352758
BMN090663US2018,BMN090720US2018,0
BMK383467US2007,BMK383876US2008,0.0142811
BMN090663US2018,BMN090481US2018,0.00388223
BMN090663US2018,BMN090705US2018,0.000351957
BMK169620US2018,BMK169650US2018,0
BMN090663US2018,BMN090591US2018,0.00352758
BMK384124US2014,BMK385535US2007,0.0112213
BMK384124US2014,BMK383444US2007,0.00601942
BMN090389US2018,BMN090415US2018,0.00992234
BMN090663US2018,BMN090707US2018,0.000351957
BMN090757DE2018,BMN090750DE2018,0.000704095
